price,year,mileage,make,model,body,age,mileage_per_year,high_mileage
1780,2020,84053,cadillac,other,limousine,5,16810.6,0
2250,2019,70299,cadillac,deville,coupe,6,11716.5,0
3150,2020,5658,cadillac,seville,sedan,5,1131.6,0
3750,2020,120703,chevrolet,g20 van,,5,24140.6,0
3150,2019,112524,chevrolet,express,standard passenger van,6,18754.0,0
1680,2019,84041,chevrolet,other,standard cab pickup,6,14006.833333333334,0
4050,2020,226101,chevrolet,express,,5,45220.2,1
1320,2019,112293,chevrolet,other pickups,crew cab pickup,6,18715.5,0
1030,2019,238290,chevrolet,other pickups,crew cab pickup,6,39715.0,1
4060,2020,136187,gmc,3500,,5,27237.4,0
3200,2020,197477,cadillac,deville,limousine,5,39495.4,1
3180,2019,118493,chevrolet,astro,minivan,6,19748.833333333332,0
2180,2019,211528,jeep,wrangler,jeep,6,35254.666666666664,1
6700,2020,57493,jeep,cherokee,suv,5,11498.6,0
580,2020,217284,jeep,cherokee,suv,5,43456.8,1
1080,2019,99087,jeep,wrangler,jeep,6,16514.5,0
5000,2020,149654,jeep,wrangler,,5,29930.8,0
640,2019,154507,nissan,other pickups,crew cab pickup,6,25751.166666666668,1
1180,2020,65150,plymouth,horizon,,5,13030.0,0
2130,2019,90806,ford,probe,sedan,6,15134.333333333334,0
2230,2020,26329,pontiac,tempest,,5,5265.8,0
6600,2020,70431,studebaker,champion,,5,14086.2,0
1010,2019,34796,pontiac,catalina,sedan,6,5799.333333333333,0
1280,2019,29929,dodge,ram van,extended passenger van,6,4988.166666666667,0
10950,2020,99652,dodge,grand caravan,minivan,5,19930.4,0
1280,2020,167314,ford,f-350,crew cab pickup,5,33462.8,1
4150,2020,84378,chevrolet,camaro,coupe,5,16875.6,0
1700,2019,105876,chevrolet,camaro,2-dr. sedan,6,17646.0,0
1630,2019,220288,chevrolet,camaro,coupe,6,36714.666666666664,1
1030,2020,173220,pontiac,firebird,coupe,5,34644.0,1
1880,2020,180110,pontiac,firebird,sedan,5,36022.0,1
1120,2020,97764,oldsmobile,cutlass,,5,19552.8,0
6050,2020,75479,gmc,vandura,standard passenger van,5,15095.8,0
860,2019,260120,jeep,wrangler,jeep,6,43353.333333333336,1
1080,2018,148469,jeep,wrangler,2 dr. jeep,7,21209.85714285714,0
2200,2020,44844,mercury,grand marquis,sedan,5,8968.8,0
3470,2020,86854,pontiac,bonneville,sedan,5,17370.8,0
4010,2019,14747,lincoln,continental,sedan,6,2457.8333333333335,0
900,2019,4028,oldsmobile,omega,sedan,6,671.3333333333334,0
1050,2019,90790,chevrolet,el camino,truck,6,15131.666666666666,0
1830,2020,14226,oldsmobile,eighty-eight,,5,2845.2,0
570,2019,48361,oldsmobile,omega,sedan,6,8060.166666666667,0
710,2019,81580,oldsmobile,ninety-eight,sedan,6,13596.666666666666,0
940,2019,60955,oldsmobile,ninety-eight,sedan,6,10159.166666666666,0
720,2019,51087,oldsmobile,ninety-eight,sedan,6,8514.5,0
1880,2020,77207,oldsmobile,toronado,sedan,5,15441.4,0
6510,2019,85787,chevrolet,impala,sedan,6,14297.833333333334,0
830,2019,6833,buick,skylark,,6,1138.8333333333333,0
2430,2020,73004,buick,lesabre,sedan,5,14600.8,0
3950,2019,42127,buick,lesabre,2 dr. sedan,6,7021.166666666667,0
1650,2020,166405,mitsubishi,eclipse,convertible,5,33281.0,1
8990,2020,89028,buick,skylark,sedan,5,17805.6,0
930,2019,23560,buick,lesabre,sedan,6,3926.6666666666665,0
1060,2019,3081,buick,lesabre,sedan,6,513.5,0
2660,2019,5318,lincoln,continental,sedan,6,886.3333333333334,0
1580,2019,61258,studebaker,lark,sedan,6,10209.666666666666,0
4600,2019,79713,cadillac,deville,sedan,6,13285.5,0
2880,2019,53172,ford,mustang,coupe,6,8862.0,0
6900,2020,4744,ford,mustang,coupe,5,948.8,0
940,2019,74246,mercury,capri,coupe,6,12374.333333333334,0
3350,2019,38562,cadillac,seville,sedan,6,6427.0,0
2650,2019,63876,ford,thunderbird,sedan,6,10646.0,0
2150,2019,8778,chrysler,windsor,sedan,6,1463.0,0
1900,2020,95216,lincoln,continental,,5,19043.2,0
4660,2019,74952,lincoln,continental,sedan,6,12492.0,0
5600,2020,35747,ford,mustang,,5,7149.4,0
2520,2019,59102,lincoln,continental,sedan,6,9850.333333333334,0
5220,2019,75272,lincoln,continental,sedan,6,12545.333333333334,0
1480,2020,53288,amc,rebel,,5,10657.6,0
910,2019,10108,checker,marathon,wagon,6,1684.6666666666667,0
1900,2019,55263,amc,ambassador,sedan,6,9210.5,0
820,2019,91028,ford,other,sedan,6,15171.333333333334,0
2250,2020,38999,chevrolet,c-10,,5,7799.8,0
950,2020,77258,dodge,meadowbrook,,5,15451.6,0
510,2020,77480,ford,e-series van,van camper,5,15496.0,0
1220,2020,95652,ford,f-150,,5,19130.4,0
520,2019,46736,ford,f-150,crew cab pickup,6,7789.333333333333,0
600,2019,63533,triumph,spitfire,convertible,6,10588.833333333334,0
3130,2020,68479,amc,rambler,,5,13695.8,0
1150,2019,66419,mg,midget,convertible,6,11069.833333333334,0
1530,2019,96039,mg,mgb,coupe,6,16006.5,0
1530,2020,3832,mini,roadster,coupe,5,766.4,0
4280,2019,68048,datsun,240z,cpe,6,11341.333333333334,0
860,2019,70576,jeep,cj,jeep,6,11762.666666666666,0
810,2019,155657,mitsubishi,3000gt,coupe,6,25942.833333333332,1
2750,2020,235017,mitsubishi,3000gt,,5,47003.4,1
3710,2019,170459,isuzu,other,box truck,6,28409.833333333332,1
850,2019,70123,dodge,stealth,hatchback,6,11687.166666666666,0
650,2019,69075,subaru,xt,coupe,6,11512.5,0
4450,2020,110960,acura,integra,coupe,5,22192.0,0
2850,2020,86496,acura,legend,sedan,5,17299.2,0
3720,2019,291887,honda,other,convertible,6,48647.833333333336,1
4300,2019,55727,mazda,rx-7,coupe,6,9287.833333333334,0
3550,2020,157414,mazda,rx-7,,5,31482.8,1
720,2019,153627,mazda,miata,coupe,6,25604.5,1
15900,2020,85691,nissan,300zx,coupe,5,17138.2,0
3380,2019,110184,nissan,300zx,coupe,6,18364.0,0
500,2019,167801,toyota,supra,hatchback,6,27966.833333333332,1
2180,2020,267748,toyota,celica,convertible,5,53549.6,1
5300,2019,29004,hyundai,tiburon,coupe,6,4834.0,0
6600,2019,40272,amc,rambler american,sedan,6,6712.0,0
2300,2019,0,jaguar,xj8,sedan,6,0.0,0
710,2019,76308,jaguar,xj6,sedan,6,12718.0,0
6420,2019,47402,jaguar,xj,convertible,6,7900.333333333333,0
680,2019,83943,gmc,sierra 1500,crew cab pickup,6,13990.5,0
760,2019,88827,ford,bronco,crew cab pickup,6,14804.5,0
1370,2019,32543,volvo,264gl,sedan,6,5423.833333333333,0
2380,2020,216059,bmw,5-series,,5,43211.8,1
4800,2020,181748,bmw,5-series,sedan,5,36349.6,1
5250,2020,198494,mercedes-benz,500-series,coupe,5,39698.8,1
3150,2020,85059,mercedes-benz,500-series,,5,17011.8,0
6700,2019,82823,mercedes-benz,300-series,sedan,6,13803.833333333334,0
950,2019,20275,merkur,xr4ti,sedan,6,3379.1666666666665,0
6750,2019,83908,porsche,944,coupe,6,13984.666666666666,0
7100,2020,35333,austin,mini cooper,wagon,5,7066.6,0
10990,2020,22760,ford,bronco,,5,4552.0,0
4550,2019,82807,ford,f-100,standard cab pickup,6,13801.166666666666,0
5150,2019,48184,pontiac,bonneville,wagon,6,8030.666666666667,0
12600,2020,22222,ford,mustang,convertible,5,4444.4,0
10500,2020,18924,ford,mustang,,5,3784.8,0
15700,2019,13955,chevrolet,corvette,convertible,6,2325.8333333333335,0
16000,2019,37981,ford,falcon,coupe,6,6330.166666666667,0
15010,2020,55149,triumph,tr-6,convertible,5,11029.8,0
12500,2019,169583,nissan,240sx,coupe,6,28263.833333333332,1
4250,2019,111111,jeep,cj,suv,6,18518.5,0
2350,2019,123456,willys,4-63 pickup,standard cab pickup,6,20576.0,0
620,2019,155667,ford,f-250,,6,25944.5,1
7500,2020,39227,chrysler,300 series,sedan,5,7845.4,0
24000,2020,49200,porsche,cayman,,5,9840.0,0
29500,2020,61346,gmc,yukon,suv,5,12269.2,0
3200,2019,73578,ford,mustang,coupe,6,12263.0,0
24000,2020,33954,jaguar,e-type,,5,6790.8,0
2000,2020,24847,pontiac,fiero,coupe,5,4969.4,0
70000,2019,22800,ferrari,360,convertible,6,3800.0,0
24500,2019,75964,audi,a8,sedan,6,12660.666666666666,0
2570,2020,74817,infiniti,j30,sedan,5,14963.4,0
5400,2019,101200,ford,mustang,fastback,6,16866.666666666668,0
2580,2019,48115,fiat,500,sedan,6,8019.166666666667,0
4550,2019,70000,alfa romeo,spider,convertible,6,11666.666666666666,0
12000,2019,34000,ford,f-100,,6,5666.666666666667,0
13900,2020,142708,ford,f-100,,5,28541.6,0
1630,2019,156000,oldsmobile,cutlass,coupe,6,26000.0,1
3700,2019,113088,ford,focus,hatchback,6,18848.0,0
4000,2019,96317,chevrolet,sonic,sedan,6,16052.833333333334,0
4300,2019,141488,dodge,grand caravan,minivan,6,23581.333333333332,0
23590,2019,49146,jeep,wrangler,convertible,6,8191.0,0
21000,2019,44897,jeep,wrangler,convertible,6,7482.833333333333,0
2050,2020,193300,honda,civic,coupe,5,38660.0,1
23000,2019,0,chevrolet,chevelle,,6,0.0,0
10000,2019,49585,bmw,m roadster & coupe,convertible,6,8264.166666666666,0
2000,2019,1,datsun,pl 320,pickup,6,0.16666666666666666,0
9220,2019,63406,chevrolet,corvair,coupe,6,10567.666666666666,0
1080,2019,120000,ford,expedition,,6,20000.0,0
2830,2019,89600,subaru,outback,wagon,6,14933.333333333334,0
10600,2020,88610,buick,riviera,coupe,5,17722.0,0
7500,2020,92168,mazda,mx-5 miata,convertible,5,18433.6,0
12880,2020,54522,ford,mustang,convertible,5,10904.4,0
40400,2020,2190,chevrolet,corvette,hatchback,5,438.0,0
7000,2019,100000,chevrolet,c-10,,6,16666.666666666668,0
19000,2020,2485,cadillac,eldorado,convertible,5,497.0,0
8000,2019,39601,dodge,other pickups,2 door,6,6600.166666666667,0
6500,2019,117954,ford,mustang,coupe,6,19659.0,0
2080,2020,51000,international,l-110,pickup,5,10200.0,0
3000,2019,50000,jaguar,xjs,convertible,6,8333.333333333334,0
75000,2019,20000,porsche,911,,6,3333.3333333333335,0
8000,2019,80172,ford,mustang,coupe,6,13362.0,0
1230,2019,48850,dodge,omni,4 door,6,8141.666666666667,0
2330,2019,186000,jeep,wrangler,suv,6,31000.0,1
13000,2019,55600,porsche,boxster,convertible,6,9266.666666666666,0
5100,2020,59003,gmc,jimmy,,5,11800.6,0
19800,2019,0,cadillac,other,convertible,6,0.0,0
6000,2019,65510,chevrolet,monte carlo,coupe,6,10918.333333333334,0
4000,2020,127000,chevrolet,g10 van,cargo van,5,25400.0,0
1500,2019,170333,jaguar,xjr,sedan,6,28388.833333333332,1
10500,2020,48500,bmw,z4,convertible,5,9700.0,0
24200,2019,4868,jeep,wrangler,standard passenger van,6,811.3333333333334,0
16600,2019,49178,jeep,wrangler,suv,6,8196.333333333334,0
31900,2020,37151,ram,2500,crew cab pickup,5,7430.2,0
9200,2020,119919,jeep,cj-7,,5,23983.8,0
7860,2019,51115,mini,cooper s,hatchback,6,8519.166666666666,0
3450,2020,126000,chevrolet,blazer,suv,5,25200.0,0
12960,2020,65000,lincoln,continental,convertible,5,13000.0,0
900,2020,200120,gmc,c8500,,5,40024.0,1
12500,2019,66240,lexus,sc,convertible,6,11040.0,0
7060,2020,62744,mini,cooper s,coupe,5,12548.8,0
2550,2020,74505,ford,ranchero,pickup,5,14901.0,0
2000,2020,77540,dodge,truck,crew cab pickup,5,15508.0,0
6600,2019,84271,cadillac,cts,sedan,6,14045.166666666666,0
21500,2019,4044,dodge,ram 1500,crew cab pickup,6,674.0,0
2240,2019,210000,acura,mdx,suv,6,35000.0,1
49100,2019,369,ford,mustang,coupe,6,61.5,0
10000,2019,25000,triumph,standard,convertible,6,4166.666666666667,0
4550,2019,232600,lexus,hs,sedan,6,38766.666666666664,1
11300,2019,75200,honda,ridgeline,,6,12533.333333333334,0
22000,2020,30000,chevrolet,camaro,coupe,5,6000.0,0
2150,2019,0,ford,sedan,sedan,6,0.0,0
14000,2019,44200,chevrolet,corvette,convertible,6,7366.666666666667,0
17500,2019,62250,jeep,cj,convertible,6,10375.0,0
1250,2020,100000,volkswagen,rabbit,standard cab pickup,5,20000.0,0
7600,2019,148000,land rover,range rover,suv,6,24666.666666666668,0
14300,2019,0,pontiac,gto,,6,0.0,0
2900,2020,89000,ford,torino,formal roof,5,17800.0,0
1130,2020,97511,chevrolet,venture,"mini-van, passenger",5,19502.2,0
15100,2019,65944,chevrolet,blazer,suv,6,10990.666666666666,0
25600,2019,16147,mercedes-benz,sprinter,van camper,6,2691.1666666666665,0
3550,2020,54762,plymouth,valiant,convertible,5,10952.4,0
7200,2020,37691,chevrolet,caprice,coupe,5,7538.2,0
7000,2019,124981,ford,bronco ii,suv,6,20830.166666666668,0
4550,2020,63140,ford,f-250,extended cab pickup,5,12628.0,0
2650,2020,177038,oldsmobile,cutlass,convertible,5,35407.6,1
5900,2020,133246,chevrolet,el camino,standard cab pickup,5,26649.2,0
15100,2019,73856,volkswagen,bus/vanagon,standard passenger van,6,12309.333333333334,0
18900,2020,71919,volkswagen,bus/vanagon,van camper,5,14383.8,0
9900,2020,76819,volkswagen,bus/vanagon,,5,15363.8,0
17100,2020,56545,volkswagen,bus/vanagon,van camper,5,11309.0,0
10100,2019,82339,volkswagen,bus/vanagon,van camper,6,13723.166666666666,0
14650,2019,55891,volkswagen,bus/vanagon,van camper,6,9315.166666666666,0
19800,2020,6707,volkswagen,bus/vanagon,van camper,5,1341.4,0
15900,2020,19129,volkswagen,bus/vanagon,van camper,5,3825.8,0
1480,2019,23000,packard,cavalier,,6,3833.3333333333335,0
1730,2019,489,ford,ranchero,standard cab pickup,6,81.5,0
7830,2019,33404,lincoln,continental,extended cab pickup,6,5567.333333333333,0
5200,2020,63164,chevrolet,g20 van,van camper,5,12632.8,0
12200,2019,105,toyota,land cruiser,convertible,6,17.5,0
7000,2019,122208,nissan,280zx,,6,20368.0,0
4720,2020,55713,chevrolet,suburban,,5,11142.6,0
2030,2020,63325,maserati,biturbo,coupe,5,12665.0,0
4200,2019,21208,mazda,mazda3,sedan,6,3534.6666666666665,0
3700,2019,64061,toyota,yaris,2dr hatchback,6,10676.833333333334,0
15700,2019,42000,dodge,challenger,sedan,6,7000.0,0
2650,2019,55000,international harvester,scout,crew cab pickup,6,9166.666666666666,0
4000,2020,78124,cadillac,series 62,coupe,5,15624.8,0
1000,2019,188948,ford,e-series van,standard passenger van,6,31491.333333333332,1
1430,2019,142247,ford,e-series van,standard passenger van,6,23707.833333333332,0
3050,2019,142247,ford,e-series van,standard passenger van,6,23707.833333333332,0
2580,2020,159358,jeep,grand cherokee,suv,5,31871.6,1
3000,2019,23277,honda,civic,coupe,6,3879.5,0
5200,2020,111,bmw,6-series,coupe,5,22.2,0
3350,2019,112720,volkswagen,other,pickup,6,18786.666666666668,0
35200,2019,25000,mercedes-benz,sprinter,van camper,6,4166.666666666667,0
24900,2019,75500,land rover,defender,suv,6,12583.333333333334,0
1110,2019,187000,mercedes-benz,m-class,suv,6,31166.666666666668,1
5900,2020,125800,bmw,5-series,wagon,5,25160.0,0
29000,2020,68000,ford,f650,,5,13600.0,0
3000,2019,61000,kaiser,deluxe,coupe,6,10166.666666666666,0
1750,2019,0,jeep,grand cherokee,,6,0.0,0
9300,2019,33090,cadillac,other,,6,5515.0,0
28900,2019,25000,chevrolet,corvette,coupe,6,4166.666666666667,0
7500,2019,56180,mercedes-benz,sl-class,convertible,6,9363.333333333334,0
9000,2019,108200,ford,f-250,extended cab pickup,6,18033.333333333332,0
25000,2019,0,ford,bronco,,6,0.0,0
10000,2019,99999,ford,falcon,coupe,6,16666.5,0
3450,2020,126562,chevrolet,corvette,coupe,5,25312.4,0
600,2019,9,international harvester,other,,6,1.5,0
800,2020,120477,porsche,cayenne,,5,24095.4,0
14000,2019,60500,mercedes-benz,s-class,sedan,6,10083.333333333334,0
5100,2020,55555,chevrolet,corvette,,5,11111.0,0
10600,2018,2871,chevrolet,other pickups,standard cab pickup,7,410.14285714285717,0
3330,2020,148765,chevrolet,c-10,,5,29753.0,0
32500,2019,9500,ford,mustang,coupe,6,1583.3333333333333,0
7600,2019,79722,lincoln,town car,sedan,6,13287.0,0
4150,2020,62000,cadillac,deville,sedan,5,12400.0,0
31100,2020,104500,pontiac,gto,coupe,5,20900.0,0
28500,2020,12975,mercedes-benz,sl-class,convertible,5,2595.0,0
1100,2019,151730,ford,e-series van,extended passenger van,6,25288.333333333332,1
8700,2019,115000,chevrolet,corvette,coupe,6,19166.666666666668,0
18150,2019,0,cord,810,4 door,6,0.0,0
16900,2019,1000,ford,falcon,coupe,6,166.66666666666666,0
5000,2019,97200,bmw,7-series,sedan,6,16200.0,0
7600,2020,87000,ford,mustang,,5,17400.0,0
5400,2019,17000,bmw,2002,coupe,6,2833.3333333333335,0
24600,2020,14500,toyota,tacoma,,5,2900.0,0
14100,2020,0,chevrolet,nova,coupe,5,0.0,0
5800,2019,112945,jeep,wagoneer,wagon,6,18824.166666666668,0
3050,2019,60081,triumph,spitfire,convertible,6,10013.5,0
11500,2019,75209,chevrolet,c/k pickup 1500,standard cab pickup,6,12534.833333333334,0
2430,2020,212082,honda,pilot,,5,42416.4,1
4250,2019,111111,ford,mustang,coupe,6,18518.5,0
100000,2019,600,mercury,monterey,custom metal finish,6,100.0,0
4000,2020,0,datsun,z-series,coupe,5,0.0,0
4500,2019,0,ford,model a,coupe,6,0.0,0
3550,2020,169300,mercedes-benz,e-class,wagon,5,33860.0,1
8400,2020,87000,chevrolet,camaro,coupe,5,17400.0,0
27900,2019,50000,ford,thunderbird,,6,8333.333333333334,0
1530,2020,163105,jeep,wrangler,suv,5,32621.0,1
85100,2020,13439,mclaren,mp4-12c,coupe,5,2687.8,0
29350,2019,93100,tesla,model s,hatchback,6,15516.666666666666,0
610,2019,156000,honda,civic,sedan,6,26000.0,1
8100,2019,39500,dodge,ram 1500,standard cab pickup,6,6583.333333333333,0
1200,2019,205771,land rover,lr3,suv,6,34295.166666666664,1
3000,2020,63278,pontiac,grand prix,2dr car,5,12655.6,0
930,2020,107363,buick,century,--,5,21472.6,0
3950,2019,112812,jeep,cherokee,sport utility,6,18802.0,0
2850,2019,142281,jeep,grand cherokee,sport utility,6,23713.5,0
1720,2019,172357,toyota,mr2,--,6,28726.166666666668,1
9100,2019,179739,toyota,land cruiser,sport utility,6,29956.5,1
3850,2020,212914,toyota,4runner,4 door sr5,5,42582.8,1
2550,2019,104132,bmw,3-series,convertible,6,17355.333333333332,0
2520,2019,147547,bmw,5-series,4dr car,6,24591.166666666668,0
6440,2019,40290,bmw,3-series,station wagon,6,6715.0,0
6830,2020,104117,bmw,7-series,4dr car,5,20823.4,0
2010,2019,125433,mercedes-benz,e-class,4dr car,6,20905.5,0
2120,2019,95702,volkswagen,passat,station wagon,6,15950.333333333334,0
18000,2020,45000,chevrolet,corvette,coupe,5,9000.0,0
8000,2020,133386,ford,thunderbird,,5,26677.2,0
58000,2019,8500,ford,mustang,coupe,6,1416.6666666666667,0
16500,2019,153800,land rover,defender,suv,6,25633.333333333332,1
19900,2020,86000,bentley,continental gt,coupe,5,17200.0,0
800,2019,276000,chevrolet,tahoe,suv,6,46000.0,1
17000,2019,1000,jeep,willys,pickup,6,166.66666666666666,0
5800,2019,130440,honda,accord,sedan,6,21740.0,0
6900,2020,66640,dodge,power wagon,convertible,5,13328.0,0
10500,2019,85209,chevrolet,camaro,,6,14201.5,0
9600,2019,127878,chevrolet,c/k pickup 1500,standard cab pickup,6,21313.0,0
20900,2019,1304,dodge,challenger,coupe,6,217.33333333333334,0
5100,2019,100000,amc,other,,6,16666.666666666668,0
1250,2019,120000,dodge,nitro,suv,6,20000.0,0
2650,2019,0,jaguar,xj6,sedan,6,0.0,0
1000,2019,97520,jaguar,xj6,sedan,6,16253.333333333334,0
520,2019,267878,audi,a4,sedan,6,44646.333333333336,1
20000,2019,87500,triumph,tr3,,6,14583.333333333334,0
940,2020,159735,volkswagen,jetta,sedan,5,31947.0,1
29000,2020,42251,chevrolet,other pickups,crew cab pickup,5,8450.2,0
7000,2020,119700,porsche,928,hatchback,5,23940.0,0
4550,2019,134000,mercedes-benz,sl-class,,6,22333.333333333332,0
32810,2019,115000,chevrolet,impala,coupe,6,19166.666666666668,0
2200,2019,139500,chevrolet,c/k pickup 1500,standard cab pickup,6,23250.0,0
1200,2020,0,ford,mustang,coupe,5,0.0,0
12100,2020,77275,pontiac,tempest,convertible,5,15455.0,0
3000,2019,196000,bmw,5-series,sedan,6,32666.666666666668,1
10600,2020,208750,toyota,land cruiser,,5,41750.0,1
3000,2019,128500,toyota,4runner,suv,6,21416.666666666668,0
20000,2019,78318,chevrolet,nova,coupe,6,13053.0,0
15000,2019,10200,chevrolet,corvette,,6,1700.0,0
1980,2019,85525,chevrolet,c/k pickup 2500,,6,14254.166666666666,0
570,2020,234000,bmw,5-series,,5,46800.0,1
1630,2020,112000,jaguar,xj8,sedan,5,22400.0,0
35000,2019,2000,chevrolet,c-10,,6,333.3333333333333,0
670,2019,176000,dodge,ramcharger,suv,6,29333.333333333332,1
37000,2020,12000,shelby,cobra,convertible,5,2400.0,0
4060,2019,138000,jeep,grand cherokee,suv,6,23000.0,0
2500,2020,110207,jaguar,xjs,convertible,5,22041.4,0
12100,2019,75000,chevrolet,c-10,standard cab pickup,6,12500.0,0
2240,2019,111111,willys,439,,6,18518.5,0
2500,2019,111111,ford,bronco,,6,18518.5,0
500,2020,185000,buick,century,sedan,5,37000.0,1
14200,2020,48554,volkswagen,pickup,extended crew cab pickup,5,9710.8,0
19000,2019,29784,hummer,h1,,6,4964.0,0
3050,2020,109241,jaguar,xf,sedan,5,21848.2,0
9000,2019,44902,bmw,m3,convertible,6,7483.666666666667,0
1930,2019,130400,bmw,5-series,sedan,6,21733.333333333332,0
11000,2020,80000,oldsmobile,442,coupe,5,16000.0,0
4500,2020,75000,oldsmobile,442,coupe,5,15000.0,0
3950,2020,81000,ford,taurus x/freestyle,wagon,5,16200.0,0
70100,2020,47395,ferrari,california,convertible,5,9479.0,0
21000,2019,40490,chevrolet,impala,convertible,6,6748.333333333333,0
6900,2019,165351,mercedes-benz,s-class,sedan,6,27558.5,1
18000,2020,14740,ford,mustang,2dr car,5,2948.0,0
7000,2019,1000,oldsmobile,eighty-eight,,6,166.66666666666666,0
10300,2019,84000,jeep,cj,,6,14000.0,0
8550,2019,79225,porsche,968,,6,13204.166666666666,0
6500,2020,82000,ford,f-100,standard cab pickup,5,16400.0,0
3590,2020,175195,mitsubishi,montero,suv,5,35039.0,1
4500,2019,133000,nissan,300zx,,6,22166.666666666668,0
6000,2019,394000,mercedes-benz,sprinter,,6,65666.66666666667,1
26300,2019,20000,chevrolet,bel air/150/210,,6,3333.3333333333335,0
33000,2019,63783,mercedes-benz,e-class,coupe,6,10630.5,0
6450,2020,68070,chevrolet,other pickups,standard cab pickup,5,13614.0,0
1800,2019,52326,pontiac,gto,coupe,6,8721.0,0
920,2019,309537,toyota,camry,sedan,6,51589.5,1
